,Species,Temp,Medium,unique_id,PopBio_units,model,a,b,c,d,y_0,y_max,mu_max,lam,residuals,fit_success,r_square,aic,bic,best
1759,Staphylococcus spp.,2,Raw Chicken Breast,Staphylococcus spp. 2 Raw Chicken Breast,CFU,cubic,0.16416591162220975,-0.005112424936684929,4.1766892788092003e-05,-4.2605715189647424e-08,0.0,0.0,0.0,0.0,"[0.004396647745256329, 0.026230377525655768, -0.014290486699083671, -0.08770585479415838, 0.07144518796835952, 0.016778957795188676, 0.003946613515146247, -0.031579638551759714, 0.010778188529201316]",-2,0.9999948242904882,-21.960435287292533,-48.71243057563176,1
1760,Staphylococcus spp.,2,Raw Chicken Breast,Staphylococcus spp. 2 Raw Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,0.13221498199203283,1897.9883274346223,0.016740575660477708,0.0,"[-0.18114417889605827, 0.03849707257859239, 0.0543480285333654, 0.024887311229803588, 0.1620911008110859, 0.04862554948229603, -0.059622112062555965, -0.13048994331233033, 0.042807152792086356]",1,0.9999695592144577,-8.014173138256252,-34.96339300393171,0
1761,Staphylococcus spp.,2,Raw Chicken Breast,Staphylococcus spp. 2 Raw Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,-0.05146110131356058,3.542899930841571,0.019836079541815987,148.52725150413318,"[0.011113104615573455, 0.025517221289308778, -0.02078201226632126, -0.09360761880087154, 0.07880258705001864, 0.03315637892997647, 0.00011300791674839772, -0.07466076351149464, 0.04034799639951103]",1,0.999991619546653,-17.623105083058192,-44.37510037139742,0
1762,Staphylococcus spp.,2,Raw Chicken Breast,Staphylococcus spp. 2 Raw Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.021512994745419813,2.9154981014167296,0.01754513960537296,135.7415156872542,"[-3.541659928524288e-08, -0.043597681161676144, -0.018921016449462702, -0.030399165706932352, 0.12547131306781756, 0.0328895876108537, -0.034405633798479496, -0.031037405557725162, 0.0]",1,0.9999924156760187,-18.521471840637382,-45.27346712897661,0
1763,Staphylococcus spp.,2,Raw Chicken Breast,Staphylococcus spp. 2 Raw Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,-0.08617388706509063,3.0307246724789967,0.020513888205164754,152.42737226171388,"[0.0027507648538175437, 0.027198614714173147, -0.015432231636201499, -0.08719818301818283, 0.07477466960836798, 0.017423563328544, 0.00046473288870174656, -0.032540468181407434, 0.012558547967070233]",1,0.9999946251236808,-21.62060311813591,-48.372598406475134,0
1764,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,-0.4517130132509508,0.0,0.0058589472452239555,0.0,"[-0.16134829700052314, 0.13599132104094266, 0.1057506849949274, 0.014524175634898162, 0.019054959627716084, 0.0620579502812999, -0.14066571148175422, -0.054229720402982684, -0.114314334202402, 0.1331789719705374]",1,0.9999528141676,-10.391861144658204,-40.165461622763566,0
1765,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,quadratic,-0.49829616987085795,0.006276255710008889,-6.695442899248786e-07,0.0,0.0,0.0,0.0,0.0,"[-0.18862309436024768, 0.1245048103994204, 0.10682884015704786, 0.020781352578615353, 0.032707742914556914, 0.0797367093924588, -0.12241599981674911, -0.04152429265606461, -0.11486719786240052, 0.10287112708294988]",1,0.9999539883195709,-8.643845143558167,-38.11486052866948,0
1766,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,cubic,-0.13959618628747322,0.000613453546239116,2.1228927447642713e-05,-2.3296064651479413e-08,0.0,0.0,0.0,0.0,"[-0.06244379379220614, 0.11218540198030982, 0.02980406109897521, -0.0659327061124062, -0.03809092231819744, 0.05594669053495571, -0.08661069305114055, 0.06757846505821274, -0.005311416387490553, -0.0071250869706571685]",1,0.9999840392402533,-17.231466069180627,-46.399896361297905,0
1767,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,-0.3873514504359104,333.9250296381111,0.012718556725123342,0.0,"[-0.1379573481340112, 0.1435025218788713, 0.09799181788405231, -0.0006398800342399813, -0.008646308925663537, 0.025780131218730684, -0.1773734981818138, -0.054664205523480724, 0.0823788399669021, 0.029627931173643596]",1,0.9999617751753384,-10.497946361863114,-39.968961746974436,0
1768,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,-0.18229698146122933,3.45499964684791,0.016609052968546756,87.76862866216251,"[-0.056135430251291675, 0.10457128235156532, 0.016916198859808163, -0.07548107200057186, -0.03347447445791041, 0.07472057388842512, -0.06482690459699891, 0.06702834171614103, -0.037392419994087156, 0.004073909166723677]",1,0.9999846887708433,-17.646933099706274,-46.81536339182354,0
1769,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.004537078008394506,2.82189690962927,0.014975404113611424,97.2795829693295,"[1.856519376598753e-09, 0.024178969586321077, 0.02642568929353789, -0.04794722631558079, -0.010963938905205084, 0.06481020509209845, -0.10525681814444998, 0.029957506162583636, 0.01879561383921935, 0.0]",-2,0.9999916011860696,-23.65189303865848,-52.82032333077575,1
1770,Staphylococcus spp.,2,Salted Chicken Breast,Staphylococcus spp. 2 Salted Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,-0.16219430280574318,2.9554052712545666,0.016826430347056887,96.42826119443333,"[-0.06540575616347918, 0.10953471083071784, 0.02944153509921338, -0.06380254363439342, -0.03298321989845521, 0.058743227686833155, -0.08898897508541093, 0.06306349794212962, -0.005175824289886055, -0.004426649592326637]",1,0.9999843522272595,-17.42951211019723,-46.5979424023145,0
1771,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,-0.3106517052054363,0.0,0.06193911248001838,0.0,"[0.022092813425142535, 0.001138608060929358, 0.1372358066433801, -0.02543234034024966, -0.16992532611959432, -0.03878266220808824, -0.016960304635993406, -0.060994925147986656, 0.1516283216022538]",1,0.999957108542123,-11.269121544929467,-38.415565987941136,0
1772,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,quadratic,-0.4760297222445905,0.07515077165259265,-0.00019361499894231352,0.0,0.0,0.0,0.0,0.0,"[-0.05834432827335446, -0.02299626074795058, 0.15698906287073267, 0.025390075399931655, -0.10992318077788865, 0.013172053333911915, 0.009989330069216429, -0.08156350077573915, 0.06728675577335874]",1,0.999970743339155,-12.712210325565785,-39.66143019124124,0
1773,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,cubic,-0.22168034115854657,0.04021586010401678,0.0010067551992884547,-1.1635130155100918e-05,0.0,0.0,0.0,0.0,"[0.002630893058295003, -0.04806622334695276, 0.1000170997802784, -0.01640071361875939, -0.11221893259056914, 0.04897042333712198, 0.06615266928185948, -0.04938513930799715, 0.008299911395730941]",1,0.9999808883003523,-14.544469495376,-41.29646478371523,0
1774,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,0.39648164780995654,4384.395352065261,0.1528567422053686,0.0,"[-0.03716395686973106, -0.031240832201274604, 0.1329348537829782, 0.0020348909850966823, -0.11646249587719315, 0.031526432937427185, 0.05147772082726165, -0.04841639525913566, 0.015309782881263612]",-2,0.9999779193308673,-15.24485301328319,-42.19407287895864,1
1775,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,-0.41729995324824265,4.461799846784099,0.16358467278622202,1.806863720866109,"[0.012596477854939406, -0.059706350029330446, 0.08948305570424586, -0.012498742560870468, -0.10022288871580809, 0.05688275367179019, 0.061466283433557756, -0.06277543393049623, 0.014774849669641377]",1,0.9999816427066449,-14.906933163903716,-41.65892845224295,0
1776,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.11234934244116508,3.3421799521804703,0.14891206713442373,7.585168644784229,"[-2.7641368915976017e-09, -0.030138405656927936, 0.12352374367322005, -0.01856149439963528, -0.14420852560666697, 0.0045208009817669925, 0.04442919560309733, 0.020434685771109518, 0.0]",1,0.9999779747019594,-13.267450413190957,-40.01944570153019,0
1777,Staphylococcus spp.,20,Cooked Chicken Breast,Staphylococcus spp. 20 Cooked Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,-0.19433860033683345,3.5691441289951213,0.15926966001571463,4.4759932218993805,"[0.004886695199867577, -0.045071590295038266, 0.10474932386679514, -0.01870754502912564, -0.12277426744936148, 0.03912542336853386, 0.06858367930931397, -0.03571424596156891, 0.004922529083968286]",1,0.9999800450492307,-14.155880303382986,-40.90787559172222,0
1778,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,0.029146345991889182,0.0,0.056661454401385924,0.0,"[-0.07595303055194119, 0.026313403879120734, 0.26504598905438237, 0.06440642106590233, -0.2018801644678856, -0.12492285674585801, -0.12360737460003568, -0.06180492109053892, 0.23240243166961738]",1,0.9995183290367385,-2.265839954572437,-29.412284397584106,0
1779,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,quadratic,-0.14973812512178003,0.07205841085213634,-0.0002460401449212609,0.0,0.0,0.0,0.0,0.0,"[-0.15924332242886263, 0.00019993528012274275, 0.2887695325711064, 0.1158210155299928, -0.13988574368889917, -0.07122313867026175, -0.09858501601036851, -0.08106301885501876, 0.14520978861838385]",1,0.999578219063957,-1.460816410368441,-28.41003627604389,0
1780,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,cubic,0.5871239971188734,-0.036327886291966566,0.003805416060180512,-4.294887445094611e-05,0.0,0.0,0.0,0.0,"[0.0033284084722423612, -0.06490670600568227, 0.13450787445820267, 0.0004991704287344856, -0.14556779137028086, 0.02774801144028416, 0.054605774975509114, 0.00946396481083811, -0.019678714176484924]",1,0.9998906829379818,-11.61291867278156,-38.36491396112079,0
1781,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,67.74694525201537,62.033190092343645,9.872101689521685,0.0,"[1.291503821178841, 1.089138780333633, 0.9623135951773729, 0.42657940438500086, -0.20526495148030888, -0.46340226656217887, -0.827644554747879, -1.1009367240422794, -1.1722871416136393]",1,0.9828463843377595,31.888487261927132,4.939267396251684,0
1782,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,0.5351971772346534,3.1505671189176243,0.1991830166600057,15.161144605580834,"[0.0431184237701987, -0.08891745305502763, 0.07447819776671905, -0.0025498114884006107, -0.08876367800986351, 0.07084525955760768, 0.03114976369827227, -0.0490091780531805, 0.009648474401706242]",-2,0.9999274449871667,-15.302085397133808,-42.05408068547303,1
1783,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.5011202934981508,2.9292360484097806,0.15356209710810953,11.044948313164108,"[-9.048292115565459e-10, -0.11428980742637951, 0.18915062937570348, 0.047826592045142835, -0.1537521418618235, -0.017479303481875874, 0.04854403029076826, 0.0356752087856802, -0.03567520878567976]",1,0.9998168518071693,-6.968530445317244,-33.720525733656466,0
1784,Staphylococcus spp.,20,Raw Chicken Breast,Staphylococcus spp. 20 Raw Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,0.45461726415732256,2.981601012468541,0.20448978100252813,15.069037239939469,"[0.012390925864314006, -0.06502149912564803, 0.1138327120867706, -0.00854013149208055, -0.13057651199678588, 0.05609280094500635, 0.0626701430467067, -0.024474515850374967, -0.01637395027092925]",1,0.9999028929052702,-12.678861093900949,-39.43085638224018,0
1785,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,-0.2319848101601554,0.0,0.05938328410589455,0.0,"[-0.13892093296427274, 0.052451033508578715, 0.10930136423802284, 0.2217628069977442, -0.17150942809510972, -0.12873115490015508, -0.02110082510604805, 0.058780403156565075, 0.017966728207793548]",1,0.9999325276820056,-6.364697419908422,-33.5111418629201,0
1786,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,quadratic,-0.209749605445852,0.057595440944338015,2.6184880752708645e-05,0.0,0.0,0.0,0.0,0.0,"[-0.1278502602339247, 0.05558196859089526, 0.10640731410046145, 0.21487695113071892, -0.1797916619874671, -0.13567958959958748, -0.0245507507349898, 0.06169762017220348, 0.029308416183721597]",1,0.9999327573692711,-4.395387219565114,-31.34460708524056,0
1787,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,cubic,0.19524361756231107,0.0013649579984198346,0.001968687419851074,-1.888575083986296e-05,0.0,0.0,0.0,0.0,"[-0.02625684690593799, 0.012452857194325873, 0.012986239966902402, 0.14480885805131538, -0.1821657387943425, -0.07028739556975294, 0.0683129769521611, 0.11044052960325379, -0.07029149148119762]",1,0.9999585653939362,-6.7531062673785645,-33.505101555717786,0
1788,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,-0.3624642428908156,443.5134681970825,0.15744828633269403,0.0,"[-0.2844208894837513, -0.03448840573709355, 0.08633421367977978, 0.2790268594257306, 0.010249659602092231, 0.3730864283367201, 0.5025267004053036, -0.2106394748385645, -0.7216867102371798]",1,0.9994312173463477,14.82133132498892,-12.12788854068653,0
1789,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,0.21207693351198043,4.043563226019363,0.16926579936753305,12.398666794276211,"[-0.004202252121771333, -0.006039478617399785, -0.018641155050442615, 0.1372583784741228, -0.15740433808539578, -0.03904778959772859, 0.07961056853696569, 0.0930473505060565, -0.08458128281624155]",-2,0.9999657585208217,-8.46921435391674,-35.221209642255964,1
1790,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.3198091633648455,3.40299350194894,0.14393937928295664,10.803923149411846,"[9.54278844833567e-09, -0.02963859685861714, 0.04765094626813349, 0.1821461499100574, -0.1883433697092034, -0.12316893824911546, 0.004634845861481995, 0.10671895378499885, 0.0]",1,0.9999502349671474,-5.104340837028053,-31.856336125367285,0
1791,Staphylococcus spp.,20,Salted Chicken Breast,Staphylococcus spp. 20 Salted Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,0.18569110030832925,3.554301907457081,0.16443156692106697,11.808468106952335,"[-0.01804356360053644, 0.010057590641401437, 0.011188388617914602, 0.14715285068862682, -0.18451837418026695, -0.07790336735914716, 0.0650202719039874, 0.11551537953752788, -0.06846918613947839]",1,0.9999572151918033,-6.464506291550885,-33.216501579890114,0
1792,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,0.07706822354115594,0.0,0.004621874585555519,0.0,"[0.5241780023087663, 0.14283954814654987, -0.4110666862020447, -0.5976944121643244, -0.29221355419807216, 0.13559243017399059, 0.49836472260256715]",1,0.9812902507655632,13.363832482833075,-8.609486683921718,0
1793,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,quadratic,-2.3077781622921227,0.019662431039404876,-1.9897147390710262e-05,0.0,0.0,0.0,0.0,0.0,"[-0.04787866559406431, 0.1451558057498341, -0.0615310739164463, -0.14025258660749085, 0.04767494950279083, 0.1308353040475665, -0.07400373714214403]",1,0.9988570799120894,-4.204375403041684,-26.231784420741164,0
1794,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,cubic,-2.5929946093116025,0.02251922505453848,-2.8237193828978496e-05,7.353391639712011e-09,0.0,0.0,0.0,0.0,"[-0.06699801104138378, 0.1646295377461604, -0.042498181259895684, -0.14059615512081836, 0.028390972598449693, 0.11183278995818835, -0.05476094919630814]",1,0.9988923207483801,-2.4236112430164134,-24.505110111660578,0
1795,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,16.10533435728062,67.29640349829297,1.7237453521619894,0.0,"[1.5795803115497455, 0.8459531870084107, -0.0665581621376492, -0.6015451424746094, -0.6435054510315295, -0.5648299148294094, -0.5490948302693492]",1,0.9264755545150387,24.943844918633275,2.9164359009337972,0
1796,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,0.23579114642100663,2.4444460119984823,0.03629887235461138,180.5593463217391,"[0.004293485666092528, -0.018602887512948252, 0.067510276031306, -0.1076580608116453, -0.056186129457784784, 0.04486142267169724, 0.06578187798924917]",1,0.9995853307055516,-9.301398380187049,-31.382897248831213,0
1797,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,-0.7226828616614589,2.4177356842254283,0.024650391405838024,62.35510379895655,"[-0.027620664761910746, 0.05474937693939674, -0.027134188576996676, -0.011801313222311816, -0.05376162177923183, 0.02491391442288826, 0.04064899898294838]",-2,0.9998437675137917,-16.134351273652076,-38.21585014229624,1
1798,Staphylococcus spp.,4,Cooked Chicken Breast,Staphylococcus spp. 4 Cooked Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,0.06910149569231079,2.4313040956610874,0.034309420931171175,169.25325197894122,"[0.002181541960678629, -0.013712333959949419, 0.030559194636870624, -0.06559453794073855, -0.045688124770626004, 0.038068354670437454, 0.05418590719625804]",1,0.9998102432401169,-14.773566346184626,-36.85506521482879,0
1799,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,-0.3019278729871772,0.0,0.005333325889035567,0.0,"[-0.05114099234241179, 0.460163187420408, -0.008906829330446508, -0.16372075796767938, -0.4448776464122808, -0.208167275739493, 0.04592841399193093, 0.3707218644965997]",1,0.9973906101978238,8.269518744474421,-16.27461470344067,0
1800,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,quadratic,-0.8785806321638778,0.01001238266363098,-7.035403593029166e-06,0.0,0.0,0.0,0.0,0.0,"[-0.31936559020638744, 0.42151630854279376, 0.10652506799918648, 0.02805794704794984, -0.25308898770392796, -0.09354328323646621, 0.007331448887313297, 0.10256708779106738]",1,0.9984261550141862,6.224760817905751,-18.239931088329506,0
1801,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,cubic,0.03461353692430569,-0.0028292111837353515,3.850647547238094e-05,-4.565584624340411e-08,0.0,0.0,0.0,0.0,"[-0.1268876378998058, 0.28405319272034457, -0.08612436587472572, -0.05435386222376559, -0.17056935219245428, 0.09947130867667475, 0.14467252350605486, -0.09026193728107623]",1,0.9992649572917112,2.1339741310890847,-22.251276233466335,0
1802,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,0.19517316606417587,338.50932882736873,0.017221673356647926,0.0,"[-0.3002249108920011, 0.36685454605195306, 0.04886299037071362, 0.02445153476400619, -0.18478250849105549, -0.005798299929850259, 0.027432633535164008, 0.023203897590828415]",1,0.998896028426485,3.3879011217899357,-21.076790784445322,0
1803,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,0.0614445909495696,2.4870657013186577,0.025637842138597655,158.702410220619,"[-0.08247582009236903, 0.1429230523646758, -0.12306892825418181, 0.1057224753336381, -0.057960610949456814, 0.033789297852835354, 0.002428619348447736, -0.021358059925486117]",1,0.9997545344088629,-6.64020046834834,-31.025450832903758,0
1804,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.11704376284752144,2.3869968816103273,0.02087039009217051,147.8494394218591,"[-0.02786772892002956, 0.09060566590029301, -0.10168017229335147, 0.01828439517331315, 0.011906002832605456, 0.11516938291481749, -0.0235659202558427, -0.0916034626532527]",-2,0.9998237674330269,-9.29101849316012,-33.67626885771554,1
1805,Staphylococcus spp.,4,Raw Chicken Breast,Staphylococcus spp. 4 Raw Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,0.009798753654302137,2.414920852658918,0.026680347601391707,164.62178656329277,"[-0.10294704125950713, 0.19363972670817872, -0.13986297780680645, 0.04952297678160322, -0.013858950303917705, 0.08303031942222194, -0.00458042737333475, -0.06494329129870424]",1,0.9996583978551717,-3.9962807759039087,-28.38153114045933,0
1806,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,0.00774173304448449,0.0,0.0055249814080495785,0.0,"[0.32611482267396086, -0.10062549741633631, -0.17793261589182707, -0.2785173736043318, -0.14154299937905224, 0.3725037727980416]",1,0.9943043259120546,6.541864620710422,-12.901878839289541,0
1807,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,quadratic,-1.709736983662421,0.017297810334530924,-1.726199849401847e-05,0.0,0.0,0.0,0.0,0.0,"[-0.0043587452615172495, -0.03404271692320493, 0.08785934455147837, -0.014414650785888217, -0.07656914936218806, 0.04152591791055116]",1,0.9997527364860658,-10.280181025944898,-29.93216501671681,0
1808,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,cubic,-1.1207251690152975,0.01096735551074914,2.981288126272405e-06,-1.97823474281824e-08,0.0,0.0,0.0,0.0,"[0.021519445181057084, -0.07037962377535156, 0.06729449955213807, 0.006462494271874508, -0.04049917027809613, 0.015602353074134712]",-2,0.9998241636186952,-10.325585315980156,-30.185809837524005,1
1809,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,7.934138927987309,78.2381626069049,0.332588584244111,0.0,"[1.3750751415499582, 0.5293024565144593, 0.02980593837518919, -0.4901098227018408, -0.7704613081684708, -0.6736124077892907]",1,0.9487546805302349,21.723368610683906,2.071384619912,0
1810,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,-0.15334259118858942,2.7490745367405496,0.024551580960832986,88.56161173564344,"[0.00864247338789792, -0.04738731525885065, 0.0966661986366808, -0.0352995111148684, -0.11076765229082985, 0.08814579663107835]",1,0.9995119102081612,-4.1999124501992515,-24.060136971743106,0
1811,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.22929381090206405,2.61545550063966,0.01844294919661671,102.81494937330868,"[0.10044040626090434, -0.13785305642347745, -0.025293538685477568, 0.06270286440864936, -0.048424450189590296, 0.04842445018958985]",1,0.9994318720103583,-3.288828418499909,-23.149052940043767,0
1812,Staphylococcus spp.,4,Salted Chicken Breast,Staphylococcus spp. 4 Salted Chicken Breast,CFU,baranyi,0.0,0.0,0.0,0.0,-0.8980769085369747,2.63806973903395,0.022175859913166063,8.002775638682458e-05,"[0.03860703419171907, -0.0922170051663509, 0.06821739717451303, 0.009305244526010448, -0.08352907358043327, 0.05962203547978451]",1,0.9996257230288685,-5.792932254653669,-25.65315677619752,0
1813,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,linear,0.0,0.0,0.0,0.0,-0.6918682850895429,0.0,0.009196252424050533,0.0,"[-0.4839786610661794, 0.00048474452439163955, 0.22209953299533794, 0.2581438878920192, 0.2777625901471194, 0.2048103938260506, 0.17825166875890375, -0.17880981435025833, -0.18013205663181142, -0.2889009984169957, -0.15550477115547245, -0.027541323992423372, 0.17331490582159637]",1,0.99949009691183,4.984209178515517,-32.7782939698829,0
1814,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,quadratic,-0.4879331039429684,0.006501231921071972,6.6353409270206665e-06,0.0,0.0,0.0,0.0,0.0,"[-0.34229434482918286, 0.039627985146817944, 0.2225733880037544, 0.22867806986409633, 0.22434259764485903, 0.1388736855709748, 0.10855358518586389, -0.24416454036015822, -0.23089683003632544, -0.3198804493140628, -0.15497744884124476, 0.0157317013989533, 0.3138326005487584]",1,0.9995364271221372,5.745867164160947,-31.45168662677593,0
1815,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,cubic,0.2955408988051684,-0.013225065719066726,0.00012380855183257014,-1.923467032606815e-07,0.0,0.0,0.0,0.0,"[0.024146320084102935, -0.07838298564803198, 0.012334277815117811, 0.001627600659198758, 0.04506653648677589, 0.04329066679478377, 0.11453674548775905, -0.14423489411230794, -0.04405248719219679, -0.09612880536602963, 0.05270151845894322, 0.11767926598189948, -0.04858376180775403]",1,0.9999457623860775,-20.14678924925236,-56.7793936827277,0
1816,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,logistic,0.0,0.0,0.0,0.0,-0.19158904599443058,84.88635408172397,0.020669675538826704,0.0,"[-0.5144874840049349, -0.03808561429081237, 0.18119037795038315, 0.21712589573397495, 0.2413308698694972, 0.18038768023029894, 0.17985129356746388, -0.12818601651511408, -0.0018157436541432759, 0.18662205647431707, 0.34141476171234864, -0.21498100161517275, -0.6303670503465315]",1,0.9992172189394051,12.556429810763287,-24.641123980173596,0
1817,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,gompertz,0.0,0.0,0.0,0.0,0.009164632543116117,2.789206669725495,0.035631014484945656,131.28731232155562,"[-0.009049183638370997, 0.016612318395030003, 0.03732222704646078, -0.051046695188737196, -0.034221995912222414, 0.0030961314216486624, 0.1333709729900956, -0.08915878642426356, 0.009320767850487632, -0.07520297977344592, 0.022948725837080186, 0.053445321913883514, -0.017436874705193173]",-2,0.9999705158191843,-28.0705593317727,-64.70316376524804,1
1818,Staphylococcus spp.,7,Cooked Chicken Breast,Staphylococcus spp. 7 Cooked Chicken Breast,CFU,buchanan,0.0,0.0,0.0,0.0,0.007762115964241687,2.5213254000093945,0.028889073894943218,114.77374925239779,"[-0.010454949411247413, 0.010454669485192917, 2.8605504244667845e-07, -0.06280549140300656, 0.05170858880382351, 0.0648143888131788, 0.12407409250238066, -0.1529185836281528, -0.061102276834500646, -0.09294340872332896, 0.1291726768027468, 0.11801356941236474, -0.11801356941236518]",1,0.999922690511679,-15.539042687468221,-52.17164712094357,0
